KOI,P_ttv [cycles],amplitude_ttv [min],delta_BIC,P_lin,P_ttv [days],nplanets
701.02,2.1044007840375087,5.120269311357211,24.237529902953383,5.714885005626439,12.02640848652448,1
707.01,2.6282909415439537,7.011248042547656,12.319703070821816,21.77560686073452,57.23263025869091,1
707.02,8.35593220338983,20.10365325929186,33.0767476371759,41.02765624479341,342.82431404547714,1
707.03,2.154521510096576,29.350646863672385,59.68161259960539,31.78523355468336,68.48196939700875,1
707.04,2.2471471624865917,22.77650465532173,45.98782344990707,13.175448582972551,29.60717189771475,1
708.01,2.2680095011876484,7.874356551369782,14.769137913689264,17.40671029780532,39.478584339843344,1
708.02,2.02625172012279,14.047915028265551,41.04369682749541,7.693589293458026,15.589148539787606,1
709.01,50.78802992518703,16.64477135412213,96.67174949686728,21.385217027829984,1086.1130423660484,0
710.01,2.459687399484269,18.48542208436578,82.12496032650347,5.374990486435886,13.220796371834169,1
710.02,3.989150621380176,34.06343338785027,136.18512657878432,8.585820694393668,34.250131958099274,1
711.02,2.0067115914777816,12.761040241539416,68.38744309277877,3.619305268085858,7.262901834564492,1
717.01,2.0691418107633126,9.610011631196851,18.924706630074667,14.707553464922285,30.432013808307527,1
718.01,518.1424936386768,15.6489862952288,63.86947178143134,4.585417280276047,2375.89954397611,1
718.02,2.2006008782066098,9.035197604644596,15.017904867297318,22.71440280637123,49.98533476363921,1
719.02,6.978387241019527,10.83802402182451,21.258212905494617,28.122476433382765,196.2495307285906,1
719.03,60.0,128.0015094303406,60.6095020910214,45.895025860207205,2753.7015516124325,1
719.04,3.67020902245056,12.207604778458244,94.89494265268536,4.159805413587788,15.267355360588583,1
720.01,2.35848620817622,2.3617757697744164,23.820758944294937,5.690585972773823,13.42116853322812,1
720.02,7.741409404715383,4.415693008191523,34.18918701043822,10.041571746670336,77.73591795779802,1
720.03,71.00943396226415,10.701363760306652,104.4973752753066,18.369716126797503,1304.4231442113664,1
720.04,3.3326464849040978,13.639395321809726,203.2716121765127,2.795898547967762,9.317741468033232,1
721.01,7.060645508820756,25.849795576096945,79.77261310456083,13.724262383009432,96.9021515564732,0
723.01,4.507686803357644,2.6327755881015733,11.238087659751272,3.9369986082536936,17.746756671262585,1
723.02,4.898705743929832,6.918496127428692,23.243543987227696,28.08197600774717,137.56533717005078,1
723.03,5.259684361549498,2.6376075823863627,12.782732899047945,10.088789418525575,53.06384793158503,1
730.01,85.3700583279326,72.36400507711186,242.43457009553205,14.786747436298736,1262.345491117231,1
730.02,71.42172440739776,68.49220016116196,49.5404096734257,9.847813802855288,703.3478434428981,1
730.03,113.30326594090202,167.54088005846708,196.3022620934454,19.727664415878216,2235.208807705119,1
732.01,3.0857611881092493,2.0011257264668685,11.501931384592352,1.2602591182208007,3.8888586739665327,1
733.01,2.878842676311031,4.546510684494399,13.873420309871562,5.924984407570152,17.057097968990384,1
733.02,2.5342349076118134,7.196778623044277,20.25811424040461,11.349351568456528,28.76192292354142,1
733.04,11.404386057845109,20.906203158605805,70.04783456399429,18.64338815307136,212.61639592388164,1
734.01,4.206246070006288,12.275507899044282,25.29710477434142,24.54375818939787,103.23708642733943,1
734.02,5.6884875846501135,40.40629604890167,56.04911569453655,70.27933961221443,399.7831508414907,1
735.01,4.766246362754607,12.70371118200114,28.16895919514144,22.34197678954057,106.4873656098956,0
738.01,278.0,151.47518854477266,525.8619156640467,10.337906269509835,2873.937942923734,1
738.02,218.0,232.5833096922605,855.4033157340789,13.289773491036,2897.170621045848,1
739.01,3.1685204460783423,5.730240924066142,61.39000248744696,1.287074855267719,4.078122994549091,0
746.01,187.74647887323945,14.289836302522428,122.25575087810788,9.2735695698889,1741.0800333326624,0
747.01,2.1620604832875125,3.714740025627407,16.60569622395991,6.029298695940048,13.035708452428908,0
749.01,3.244854167935213,13.160962727114828,122.19306611133618,5.349560102910403,17.35854239654875,1
750.01,2.646170051680437,13.011852308985986,32.08711636565502,21.67689484644948,57.36074995610063,1
751.01,2.159052504187071,16.799702400094084,81.80217226011166,4.996796056845672,10.788345039444732,0
752.01,2.90543052107498,16.345106270412106,48.50116347379037,9.488045646117673,27.56685740558286,1
752.02,3.236749116607774,23.76421716655217,35.344385448939704,54.41836181885083,176.13858454440765,1
753.01,19.96917054073893,1.4463556422477106,30.54371152299555,19.899139238806555,397.3693050736379,0
755.01,19.018345408975467,14.374433646252282,175.27705596198211,2.5256012223260207,48.0327564115269,0
756.01,3.504566989945197,8.06054790463519,16.04196126355177,11.09427339753328,38.88062432642228,1
756.02,17.6382999136525,15.16861065419443,38.92557227881901,4.134459791430865,72.92484178219476,1
757.01,3.5301149948764663,2.3597771958377285,11.833335113041215,16.06864033406415,56.72414819055664,1
757.02,66.0,82.95420698470994,236.70860924395757,41.19525404953555,2718.8867672693464,1
757.03,2.1022593604541555,12.4510968719149,73.0978052743501,6.252976893438302,13.145379204934216,1
759.01,37.77570093457944,56.19607984599597,1777.8186738263444,32.628627327047965,1232.56926781241,1
759.02,28.0,174.3258578527819,11.21336827919411,91.79447847980452,2570.2453974345262,1
760.01,220.08143507972667,1.1421675223758867,149.7825681908419,4.959319767294596,1091.454211405451,0
762.01,70.27602383074542,54.720894895397805,428.3433811354676,4.498780691822259,316.1564191077984,0
763.01,9.098085356722644,0.826709506136336,10.533021135777688,19.651205665167797,178.78834650420816,0
765.01,3.3615635179153096,6.98270854074723,19.35229929327369,8.353913446532475,28.082210673685715,0
766.01,10.42498331230115,3.0893536638570844,13.521190867489054,4.125548221217915,43.00877136029046,0
767.01,3.3547417819320584,0.1998571119717815,11.104396081764094,2.8165048184127954,9.44864639334237,0
769.01,4.452473314571132,10.150525243086928,74.07385238908796,4.280953853898124,19.060832795391843,0
773.01,5.3321616871704745,13.812863256713044,20.416597257751462,38.37743942617651,204.634712159964,0
775.01,12.443185462319612,12.598217015071166,36.67803835679604,16.38487954009593,203.88009489517972,1
775.02,26.05252246026261,17.943932737828135,233.07587085864571,7.87742352388698,205.2267532850666,1
775.03,24.10909090909091,16.53798137885158,37.73203275123561,36.44502791748967,878.6564912471146,1
776.01,10.00767130459442,1.033703901121435,19.824604431635407,3.728731792068416,37.315922158012015,0
777.01,4.213889794587544,4.634990838291599,31.723384652741544,40.41957940361671,170.32365315042134,0
778.01,52.31624081204061,8.090190501994316,58.042778315854775,2.243369847003008,117.36467714628006,0
780.01,2.9099835891921884,4.881656021179787,47.52245228754396,2.337436068992625,6.801900601554439,1
782.01,4.76558136057546,2.417759434950319,18.34077998100412,6.575318032096869,31.33521305361656,0
784.01,27.03768432550519,22.07115951449111,154.27070752365915,19.27170469682332,521.0622680070646,1
784.02,3.10957460480658,8.424812415828898,14.07283636866697,10.06526835325548,31.298702861846596,1
785.01,2.452245256465281,22.1766192755118,84.12931826997635,12.39350847966699,30.39192238022561,0
787.01,14.6200602463539,7.145139459196484,43.96966745981172,4.431234533963708,64.78491585227336,1
787.02,3.116099877131969,10.633088696946665,48.73943004867709,11.379396599297744,35.45933634490764,1
788.01,2.7085490274915816,10.34384336808617,23.49531262065173,26.39440428138793,71.49053804757293,0
790.01,4.428775265599647,6.615306373823935,17.67718343864152,8.472368590086226,37.52221645281723,1
790.02,2.9711132749107434,23.40427449416033,12.46905087211752,60.419487631167605,179.51314176426754,1
791.01,5.41150495572248,2.019966272948771,16.9625459378843,12.611909810119744,68.24941243858795,0
795.01,2.336623237700466,5.150428253246966,10.588352868763764,6.770286715450446,15.819609265216274,0
797.01,5.1889517373099245,2.100516303396776,11.804819013041197,10.181587967257617,52.83176857127523,0
800.01,2.46591932711024,9.697293348892751,59.68942061721282,2.711502026497711,6.686345252639287,1
800.02,10.073056404048366,11.006910430946837,24.00652689298693,7.212032975638414,72.64721495146252,1
801.01,2.915195895787582,0.4268689395592574,32.77393032092641,1.6255223422079617,4.738716060515667,0
804.01,2.902130522254025,7.093227179302038,19.07706950940752,9.029283953244033,26.20416055480799,0
805.01,2.675603697958232,0.6597361307409613,12.175533507892112,10.32803237624354,27.63372161850956,0
806.01,2.59643435980551,74.49647805490791,5475.312857826093,143.21092690576597,371.8377713177262,1
806.02,16.247349823321553,32.70876554504631,13410.400986605462,60.32510504979656,980.1230848726664,1
806.03,33.28494208494209,1474.0865684776038,434780.3700872999,29.32406866718616,976.0499272821564,1
809.01,3.910235704462374,0.254027209372484,12.74268470528068,1.5947455451021797,6.235830969990854,0
810.01,8.093361838275223,4.484385068209804,14.975094224027316,4.7829985867863245,38.71053823482076,0
811.01,20.92449922958397,6.63733246450337,29.775094705514974,20.505874971865804,429.07516505075125,0
812.01,2.848453053694372,4.381697594411712,19.2785796087544,3.3402237710348444,9.514470600626732,1
812.02,18.735108761943483,17.184065080563016,33.16444476950332,20.06036467851668,375.8331140562594,1
812.03,3.390205371248025,21.2560439831006,14.42454632397061,46.18435569130293,156.5744507322845,1
814.01,32.74769397721107,23.11652973124121,16.31066524846571,22.366930787774525,732.4654046475007,0
817.01,3.855151930546036,15.655246170140584,19.822593298156903,23.968141554386317,92.40082718499306,1
818.01,2.723076288243844,5.139520955941733,16.43447095662259,8.11438418189717,22.096087159425107,0
824.01,64.66522678185744,7.095974351837923,213.39943280222803,15.375687079041146,994.2722918930708,0
825.01,22.215487562430297,14.52218205794994,53.19767529255415,8.10353042962714,180.0238794711572,1
826.01,2.7933090587103417,6.075942796201112,33.266963425061704,6.365849809522288,17.78178593932811,0
829.01,2.4746234957845936,17.380882173828386,49.92895276191598,18.64941167699823,46.15027231845938,1
829.02,4.280590107029216,26.4479671789693,55.61193583914229,9.751885506779407,41.74382462520152,1
829.03,13.981566820276498,21.27332104816444,62.01405908499426,38.55747771412924,539.09395108142,1
830.01,4.36963034143712,0.1430984045253085,10.400278206798076,3.5256325301846605,15.405710876652616,0
833.01,9.290337171827588,2.3098806458689127,17.0796385286867,3.951408583283376,36.70991804235613,0
834.01,16.164493955913724,4.767709810609188,41.36875853745889,23.653666884114596,382.3495553834669,1
834.02,17.015127132281943,38.76027007034618,84.48783900607441,13.23323952825007,225.16525294511368,1
834.03,2.033927941223652,27.518479848769537,55.69650238479676,6.155616592295138,12.520080582529,1
835.01,16.82862315988349,6.768901351931923,15.92560944620766,11.763050126849317,197.95593779556685,1
835.02,7.046979865771813,31.452340100356537,49.678490351927934,56.22598864332383,396.2234099026176,1
837.01,11.68775450560156,13.097068929078162,50.74282197812033,7.9535164575323645,92.95874781190004,1
841.01,44.900199033266986,19.42104305916361,478.54729192049086,15.335308366162606,688.5583978772254,1
841.02,22.289023717595143,16.194763568721992,412.6311758046506,31.330311399581905,698.3220538649226,1
841.03,2.0866840731070497,17.497499818287338,107.29673045326172,6.546282283582442,13.660022979214329,1
842.01,2.399833021905936,8.422771623392304,17.559507455412756,12.718159013190329,30.52145797770476,1
842.02,5.118961038961039,7.471631890172796,10.003073574616636,36.06578377838787,184.61934200116056,1
843.01,3.1938744835498367,1.375585954886242,10.176567237982908,4.190424170876371,13.383688834612522,0
844.01,19.32764640313948,4.758023641494987,41.09013236037708,3.709874670721876,71.70314583567591,0
847.01,2.012713547874454,61.607212713103095,41.13326699538095,80.87295866209064,162.7740995558805,0
849.01,11.524780959853535,8.31254315974773,16.926883132332392,10.355292786790557,119.34248114291246,0
850.01,4.303579421050721,0.5692348291523246,13.417006275036243,10.526294154525562,45.30074290334271,0
851.01,3.3826531446055506,1.8303738068933668,32.34599825945861,4.583521573321339,15.504463663362808,0
852.01,14.096368938661024,13.970220675469506,36.30721634957024,3.761844673266929,53.028350404307375,0
853.01,2.434491271380709,9.010237249868192,43.560725962067295,8.203962793703012,19.97247581200208,1
853.02,3.0620839139185634,18.90652146593767,28.094563583002184,14.496509094788788,44.389527307126905,1
854.01,2.0,4061810841745885.5,20.425828319418017,56.05621865216355,112.1124373043271,0
857.01,25.344425187752744,4.948324629527948,15.5859572828694,5.715421922063497,144.85408332018028,1
863.01,3.577093523381075,7.82385085858073,65.85638857730237,3.1678976926798548,11.33186631921896,0
864.01,2.8538260685469647,4.683053237347135,21.485463632578444,4.31178388977913,12.305081266592511,1
864.02,6.674509803921568,15.935471015588776,24.72105965065063,20.05032190124985,133.82607010167544,1
864.03,44.52063265548817,29.132831130722487,125.02037868156116,9.767479690495144,434.8543752704756,1
867.01,14.303331675783191,7.612787478515998,28.16533572052901,16.085245583011922,230.0726026602461,0
868.01,4.244604316546762,36.08861176258055,4541.41600956914,235.996919490292,1001.713543160232,0
869.01,2.8043112324110537,9.195757783647167,48.66308437480939,7.490144934628661,21.00469757256591,1
869.02,16.1338199513382,67.74687044862785,549.1816239064661,36.27550502891658,585.2624667804034,1
869.03,2.2034153691612257,11.142925962001692,10.396515145029156,17.46087842420737,38.47356787895416,1
870.01,38.36084682091072,6.566359321277748,54.65122860510809,5.9122832401328775,226.80019173657504,1
870.02,27.232867253581908,12.70956365765481,103.51057720080304,8.985818738804861,244.7096088786216,1
871.01,8.116060961313012,0.2123126150448188,16.6379809315672,12.94066993174621,105.02726604628256,0
872.01,5.6328219272539215,54.16268823971527,14363.002567252684,33.60134141787561,189.27037272375512,1
873.01,9.862302943473567,12.876487144203349,58.00620794665247,4.347270579004962,42.87409942739668,0
874.01,4.778500804602797,5.992065050060706,44.072596958361714,4.60181735277534,21.989787922872075,1
874.02,11.219983821886675,23.144352045102643,23.21260752134515,11.18696522414859,125.51756883095604,1
875.01,3.843125038938384,2.680892788641699,18.864643799408725,4.220970116011304,16.2217159414537,0
877.01,3.3376352004418464,8.91569633730669,210.96954944117056,5.954893323705674,19.8752615720762,1
877.02,44.1864097026084,8.248461747342295,45.03843337522477,12.039911276368349,532.0004524406667,1
877.03,57.78723404255319,102.01285039420743,658.6961220573564,20.83567469774117,1204.0360101928727,1
880.01,36.73132372214941,21.98429755676151,270.96463361640843,26.444465257094816,971.3402140174828,1
880.02,24.41815235008104,63.28758477727659,6255.551920159436,51.53802631548486,1258.463378393995,1
880.03,59.83964365256124,11.327414121307566,83.80040122770879,5.902274817246705,353.19002180352885,1
881.01,3.542781413070488,7.728254091029841,13.75213479039354,21.02241596164074,74.47782452673715,1
883.01,3.372898817504867,0.391948464695895,222.67090935632723,2.688899262761617,9.069385143758367,0
884.01,4.615257731958763,2.781286319308213,38.93098353729568,9.43946718666064,43.56557391880654,1
884.02,38.82513661202186,194.18666282436973,76784.33877477093,20.485817155114795,795.3646496562329,1
884.03,3.034178588522131,18.08575200821753,142.19541529798744,3.336101911613772,10.122328989346256,1
886.01,106.87987186332086,69.01228687957476,2845.0494204136226,8.010772428656772,856.1903307010593,1
886.02,70.33432835820895,123.7283090254033,1816.1073711764263,12.071481310750842,849.0395302803323,1
886.03,136.0,95.16795540611652,29.59663935073468,20.997259664323167,2855.6273143479507,1
887.01,3.213291423439605,10.322321147479247,53.10124245871327,7.411142421076566,23.81416037953476,0
889.01,18.138482222886164,0.5954637619753205,18.579210569476917,8.884924363861344,161.15904262558715,0
891.01,2.840620633654964,11.89785863696246,53.09489181528198,10.006474843178747,28.424598909682874,0
893.01,4.2833344254894685,23.549597807845817,142.73282900104482,4.408400998312775,18.88265575743525,0
895.01,3.823029428581296,0.4613843024061324,23.73283867381724,4.409408993301528,16.857300344042766,0
896.01,2.606373815676141,3.8995091718466393,13.772638610933711,16.23945772528851,42.3260973959716,1
896.02,2.308882894072896,4.081419491806531,15.521113269251828,6.308201044408547,14.564897483807666,1
897.01,3.3504519422689416,0.265091789916731,15.996315255317311,2.0523498582288,6.876299568718069,0
898.01,33.83202008831934,7.315150883904737,35.77302258045165,9.770450631810489,330.5540820473448,1
898.02,4.061355630506727,9.60495379557932,44.404903714849866,5.169833993933072,20.99653440004516,1
898.03,18.231884057971016,17.28862780588601,50.98546310495973,20.09027628891668,366.28358799213305,1
899.01,4.614184214874515,7.899534074578898,28.077548868871247,7.113743597218997,32.82412341495255,1
899.02,5.890086668759874,9.898868884711147,47.97649561851381,3.3065498612914737,19.47586525758272,1
899.03,18.04849279161206,13.306913969992072,50.61616267034526,15.368437935481008,277.3771412968663,1
900.01,3.827950613100658,9.129862384183983,26.85639712624436,13.810143972254403,52.864549085599606,0
902.01,34.0,170.202839533568,14355.81691754336,83.92594403164044,2853.482097075775,0
904.02,92.7103825136612,502.00327831533656,9138.296533897748,27.95376974139849,2591.604685423862,1
904.03,51.08542713567839,355.0331698755056,2057.8192123522413,42.13526966364152,2152.498248244119,1
906.01,3.3084847909003305,9.604869008128585,40.80985903445264,7.156809509007677,23.67819541192276,1
906.02,2.173784977908689,15.089178670436992,21.983379470312254,17.648135720441697,38.363252317189904,1
907.02,2.845602495994603,11.413015575533349,14.982131984292977,30.132735061209093,85.74578610132069,1
908.01,6.66972950931086,0.6134278423443675,18.190259576920766,4.70832659942688,31.403264859670717,0
910.01,61.47395171537484,4.572882411542821,14.87146724704064,5.392029619730929,331.46936849121005,0
911.01,18.65447244055927,12.316784327790382,59.25204862255828,4.093590178965944,76.3637651764643,1
912.01,3.234684260131951,4.074451847961804,22.644866053141527,10.848446983852286,35.09130070554293,1
912.02,2.6460540882492487,19.49192095917223,48.66909807360128,6.668470146097106,17.645132692448314,1
914.01,2.818512168197268,15.33172227591572,111.01724761099308,3.886626934282525,10.95450530751854,0
918.01,21.68421052631579,6.316403302294378,1019.7678998000983,39.64312411959303,859.6298493301225,1
921.01,2.59650008538188,7.634164270540669,14.871712734343989,10.2819291235502,26.697029847188528,1
921.02,4.3702833158447,12.940582095727803,80.32750423516922,18.119886312673973,79.1890368372818,1
922.01,183.2215477996965,9.991243355835962,46.53482676649003,5.154466374188264,944.4093071602632,0
923.01,2.1706670916080717,5.940316389583954,27.959352446864727,5.743470354300467,12.467162089706571,0
926.01,8.33960324040408,4.909720383099702,57.70321315131196,3.16634237920783,26.40603916587038,0
928.01,47.14804146123685,29.297090604637425,1570.382875964957,2.494176521766609,117.5955380598956,0
929.01,14.61590909090909,1.292228557555151,24.80590570217413,6.491681446217109,94.88182586505052,1
934.01,12.304275038023436,9.10645026819914,106.96255201377608,5.826660474950195,71.69283303696747,1
934.02,2.124472778183803,32.777086355196225,72.25441340508138,12.411775253631465,26.36847865527541,1
934.03,2.878782038928503,29.1045089278448,81.2736312734803,18.74617405414765,53.96614916570778,1
935.01,45.04309063893017,21.07370822535365,453.3193269010704,20.86016368408757,939.606243565276,1
935.02,28.106666666666666,22.012656858032575,154.61758925505637,42.63405071425026,1198.301052075194,1
936.02,8.381515552621094,2.963887245825425,35.512452539091555,0.8930410350222231,7.485037324167602,1
937.01,9.789266586512186,22.351057758876664,153.5203689010225,20.83437886496746,203.95328887356163,0
938.01,3.777433777026408,10.56975883370934,42.26229273369887,9.946007204591451,37.57038356117175,1
939.04,8.792011505169187,25.87433186634265,65.97956674702698,10.681665281266676,93.91332404726286,1
941.01,7.251886958048095,2.9324256750398705,11.170414778711006,6.5814723245826965,47.72809331539573,1
941.02,4.15361923277376,8.921500533747233,60.35701545405436,2.382652706650736,9.896632107364953,1
943.01,2.5567339858320235,8.718995778944914,46.31874755290187,3.6014774097198954,9.20801969263714,0
945.01,6.890817724988579,29.64145629545368,24.386069329658994,25.847797725589658,178.1124627194127,1
945.02,14.512905911740216,21.685083479404437,11.27637956851676,40.71546436401738,590.8997034677959,1
948.01,3.49168057724409,25.68785286495829,63.36007990936875,24.58712952719046,85.85040262027559,0
951.01,2.58112,2.691490901503728,10.83102470372387,13.197215012055022,34.06359561191545,1
951.02,14.583600549702243,13.852205589856892,27.402834303078198,33.653130729784,490.7838158100795,1
952.01,44.381247098870496,7.63015193986991,46.38444845050151,5.901288385024273,261.9065380174567,1
952.02,29.933256946433687,15.828435626377749,88.61719081612597,8.75211370225782,261.97926827408634,1
952.03,2.6001221249745576,10.57991307927883,39.03010606273364,22.780781717137856,59.23281456694603,1
954.01,2.1655433491686464,7.211871491408092,25.93299574624677,8.115288274251196,17.57400854889098,1
954.02,9.275256707519048,14.969403516913252,23.453206783107177,36.92494877678964,342.48837881671534,1
955.01,2.904611664684204,10.088446389427922,25.256226192040916,7.03902385239096,20.44563078964512,0
956.01,5.316049357884892,2.87003811107617,14.07590754921688,8.360865620733966,44.44677431446467,0
972.01,2.606648100965812,17.584318465531908,49.0731885732047,13.118952034279754,34.19649140681689,1
975.01,2.049870513699148,7.983384305827959,47.9637939654981,2.7858214439370776,5.710573234357399,0
984.01,682.0,754.2851960080476,678766.613361376,4.291728166016658,2926.958609223361,0
986.01,2.0,392948172053150.8,76.70074217331819,8.187430736487835,16.37486147297567,1
986.02,2.836181742392663,66.65563290561292,53.28749881930165,76.05423071485097,215.70362058517964,1
988.01,24.835166394664014,4.283511454121637,14.734909472250422,10.381251020953428,257.8200964901541,1
988.02,2.7214537564415515,8.278061620048664,16.450414978744078,24.57087275670437,66.8684939627805,1
991.01,9.085779256327116,9.06442228694157,19.66390533503113,12.062226059765994,109.59472331895022,0
992.01,13.234779025445553,51.63899252658993,195.1559949256374,9.931813756570032,131.44536039008466,1
993.01,18.634704307617422,21.744205830386367,21.666099257968256,21.85387742613153,407.2405438108764,1
999.01,6.562823441652292,13.06198181988517,22.183181535298388,16.56798912190359,108.73278739026904,1
999.02,7.669172932330826,30.334994811216127,22.84525330992163,47.33223496833022,362.9990952458408,1
1014.01,5.939736346516008,24.20098649900672,115.23921537672057,17.317013886991628,102.85849679768664,0
1015.01,30.30726566833056,12.09467050987733,35.361569002990024,9.428833753902849,285.76216952205607,1
1017.01,9.972685147548978,7.815309149383794,12.31854279992885,17.44486296849026,173.97212582688996,0
1022.01,2.255122302472234,31.28237342994141,73.36631591356405,18.827480810901697,42.45827187603244,1
1024.01,9.007271903582838,7.047238075595493,36.68102645943134,5.747735527116464,51.77141672262102,0
1029.01,6.994991652754592,38.22332783636947,139.09292585492426,32.31217967786242,226.02342712895413,0
1050.01,2.049975149560758,4.978641920855675,54.82198235624901,1.2690908045195035,2.601604611801052,1
1050.02,23.571450983673422,9.98337146589316,42.44682149315895,2.853134248424471,67.25251408657734,1
1051.01,4.075399494745653,14.725994159204408,15.50769291722662,6.796892243269719,27.70005121406206,0
1052.01,32.99630996309963,18.731076799894897,32.62458126863436,17.02896695888097,561.8930721266186,1
1052.03,9.38888888888889,43.725728501937496,31.589440312424543,67.83042509562988,636.8523245089694,1
1052.04,7.560647965231134,40.73203854092496,57.372322312948086,43.12936948561333,326.08597964310417,1
1060.01,4.5482042939630665,47.832263610189806,286.2792080047484,12.109925948342667,55.07841719782688,1
1060.03,15.246930972026565,50.24998447082634,66.60256785282394,20.496659782765143,312.5111568649332,1
1061.01,34.67326732673268,75.60259000163038,55.87858668995051,41.80951094772861,1449.6723498905503,0
1066.01,2.6784923523273867,0.5532858387865092,17.682522834088445,5.714816769252414,15.307093011394894,0
1070.01,55.94888827382599,25.483377731678488,128.28796402799003,6.618415119747801,370.2929680845704,1
1070.02,2.020639834881321,182.93217683436328,62.2577579427286,107.72237693622694,217.66812594544103,1
1072.01,22.820841788309224,19.97214620636259,91.26528555882156,10.128106662178393,231.13191975269368,0
1074.01,7.36164856804841,0.5717291853641142,38.42002651675705,3.770552212385611,27.757480295060294,0
1078.01,2.1716052335940974,5.729432079112103,18.859360667387136,3.353736198001834,7.282991079674753,1
1078.02,110.87600000000002,6.562353239047283,28.346427855247214,6.877441181781173,762.5431684711695,1
1078.03,13.664839467501958,11.251258251165254,18.804615118150053,28.46476669300484,388.9664673398077,1
1081.01,99.49684263702954,77.16953209224833,1177.431344507377,9.956406291957023,990.6309900611787,0
1086.01,22.575743275129778,24.588085761095726,51.31201886217754,27.665320814426497,624.5651803305968,0
1089.01,2.014641288433382,18.78808625622016,12.126557002976403,86.67837989024615,174.62584294140368,1
1094.01,6.345480041133029,29.968177571478662,201.90268916022345,6.100266961899049,38.709122252313634,0
1101.02,2.1376365124307446,18.37786503175791,37.11236656156101,11.390970798355836,24.349755090597824,1
1102.01,33.59604482531312,47.71017769962868,131.38438726899224,12.33345363320243,414.3552611119898,1
1102.02,54.81225616138548,41.97144693324462,309.56799819105856,8.145053124593478,446.44873831331086,1
1102.03,6.45948342100597,25.81022963862901,53.140651173082745,18.99866964492663,122.72159159257296,1
1103.01,16.686567164179102,67.15140258534791,452.1906138298054,90.12205027723476,1503.827644924604,0
1106.01,7.788284726771636,20.174118468556745,105.75877700366948,7.42602233386872,57.83597632353481,1
1113.01,5.517541316323572,12.565157893803454,21.234435845840608,25.93418195096441,143.0929204194992,1
1113.02,12.600414078674948,19.980696558196925,22.23498337182492,83.44645775696159,1051.4599211363732,1
1115.01,91.84009840098402,28.84135526180119,80.37719690168848,12.991908306345213,1193.1781372713058,0
1116.01,5.754813109932518,10.591928257233208,51.05119737477571,3.749114911862564,21.57545564543018,0
1117.01,15.628463543051645,19.977201384575377,35.39141851224315,11.089477490433747,173.31149467073564,0
1127.01,3.212677213959532,18.900268739289807,61.99261321028507,5.326712769843659,17.11300874098399,1
1128.01,85.699331695106,4.82850500062378,42.59115919150827,0.9748680872330228,83.54554356675634,0
1145.01,77.40115163147793,848.9139206469534,22429.61086797093,30.62661089198401,2370.534953608728,0
1148.01,2.1828005197686875,24.773308173236533,43.944079015506986,11.475992230273038,25.049801805101406,1
1148.02,5.024713375796178,66.97185349224631,53.193490949602165,25.26303479752473,126.9395088603268,1
1151.01,12.31548862262284,18.842416763033533,68.67700827050834,10.435333871320443,128.5162355655177,1
1151.02,4.406623208598726,24.78990174674375,25.970468281773776,7.410890938368256,32.65700400540754,1
1160.01,2.4699619243811264,14.329659916714547,43.57594151390896,13.214124919596642,32.63838541541952,0
1161.01,79.25981873111782,31.680965620455083,145.8616105034921,6.057261196729087,480.0974244597812,1
1161.02,4.3047902345237885,23.95354931681448,60.43229539691896,10.93728355732912,47.082711449808,1
1162.01,16.0,32.44934622433757,49.29550699131772,158.68911830616315,2539.0258928986104,0
1163.02,19.732915445935816,16.494137733244635,32.14742996827636,8.015024009895251,158.15979108440845,1
1169.01,3.15998462410413,3.831156434238328,43.00291613557147,0.6892090536876918,2.177890012446464,0
1170.01,22.61878045784021,6.238470752669642,13.030003293338098,7.343726068128822,166.1061276775239,0
1175.01,4.018184285520424,118.74057579376904,208.82276005056409,31.59108082677983,126.93878454077228,1
1175.02,2.6370322993284296,82.80719022025644,99.06319330283291,17.157055890017276,45.24371054335863,1
1191.01,14.635850552731004,11.614340924917578,21.71159950051026,8.172473134714773,119.6110954458945,0
1194.01,8.640919366993218,12.81757658356794,19.4309787492179,8.708015313501772,75.24525817051098,1
1194.02,2.09837158154311,29.077777048960503,10.387864215229484,14.862172557727968,31.186360535126244,1
1196.03,86.0,280.6791912230633,99.38793412060784,33.18736769681953,2854.1136219264795,1
1198.01,15.210536435300904,37.86445849205106,85.64153684446825,16.087898279131434,244.7055629421434,1
1198.03,13.64771151178918,69.2018931209548,110.85337305918743,35.67399951367017,486.868453834278,1
1203.01,26.57142857142857,33.80312959751501,46.470270008982894,31.883833050807063,847.1989924928733,1
1203.02,2.0,1642188672141198.0,32.45538725095997,14.128461632720626,28.25692326544125,1
1203.03,16.840287769784172,67.63077801613434,63.9821167344233,48.646190236180615,819.2158424809467,1
1204.01,5.3631332993105385,40.600547476804415,77.612275363089,8.398332111066114,45.04137460352765,0
1205.01,2.599865642741415,23.6026406769712,75.425057731155,8.638461499950417,22.45883925986556,0
1207.01,5.514596761089748,10.787654104528745,14.463465255108389,13.734706209917116,75.74136637972818,0
1209.01,8.0,2201.491821096507,73085.66822195906,271.33928403324927,2170.714272265994,0
1210.01,55.86206896551724,92.01217584563813,446.3677685139264,14.55409895540462,813.0220795777752,0
1215.01,20.310485701316388,26.41867942457501,50.05309979594347,17.32398572379956,351.8585643330402,1
1215.02,5.464882943143813,21.31961814796968,10.41767566657495,33.00626370432487,180.3753675346717,1
